IDNo,Era,FCW,EraSamp,NewEra,Proj_General,ProjID,Proj_Specific,Storm,Site,SiteDescr,SiteLabel,BurnClass,DwnStrm,VAR00017,Area_ha,Burn_ha,BurnPer,HiPer,HiModPer,FishTrib,SiteType,SiteCode,CP_ISCOs,FishISCO,CP_CoreTrib,CP_PreTrib,PreCP_Period,PrePostTrib,CLP_UPDwn,Trt_CP,CP_TrtID,PrePost_CP,PrePost_ID,Trt_Cit,PrePost_Cit,HighPk_trt,HighPk_prepost,Date,Month,Season,Year,Time,ISCOEVENT,Bottle,Duration,LocType,EventType,SampleType,SampleTypeID,Temp,Stage_PBR_ft,Q_cfs,Turbidity,Turbidity,TSS,Zerod_TSS,ChlA,Al_ppm,Si_ppm,P_ppm,Mn_ppb,Fe_ppb,DOC,DTN,pH,ANC,SC,Na,NH4,K,Mg,Ca,F,Cl,NO3,PO4,SO4,NO3N,NH4N,DIN,DON,ANC_A,H,Ca_A,Mg_A,Na_A,K_A,NH4_A,F_A,CL_A,NO3_A,PO4_A,SO4_A,ANIONS,CATIONS,ION,DIFF,BASES,ACIDS,ALK,ION_A,DIFF_A,COND,COND_A,LABNOTES,BOTTLENOTES,Collector,Outlier,Outlier_Comm,VAR00010,VAR00011,V91,V92,TSS_NOTES,filter_$
FCW 855,FCW,1,855,855,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,3:00:00 AM,5,17,460,ISCO,ISCO Storm Event,ISCO,5,10.19,2,,#NULL!,135,,,,,,,,,16.38,0.8,6.84,597.22,76.31,2.27,0.11,2.4,1.91,9.62,0.06,1.19,1.36,0.25,5.92,0.31,0.08,0.39,0.41,597.22,0.14,479.84,156.84,98.74,61.43,5.82,2.89,33.63,22,2.66,123.33,781.74,802.82,1584.56,-1.33,796.85,178.96,617.9,OK,6.11,OK,80.97,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 856,FCW,1,856,856,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,3:20:00 AM,5,18,480,ISCO,ISCO Storm Event,ISCO,5,10.06,2,,#NULL!,145,,,,,,,,,14.97,0.75,6.83,592.68,74.47,2.4,0.1,2.36,1.85,9.21,0.06,1.2,1.59,0.37,6.03,0.36,0.08,0.44,0.31,592.68,0.15,459.53,152.07,104.39,60.39,5.71,3.37,33.93,25.69,3.9,125.59,785.16,782.24,1567.39,0.19,776.38,185.21,591.17,OK,7.62,OK,80.14,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 857,FCW,1,857,857,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,3:40:00 AM,5,19,500,ISCO,ISCO Storm Event,ISCO,5,9.92,2,,#NULL!,130,,,,,,,,,13.89,0.75,6.91,591.75,74.11,2.31,0.07,2.16,1.81,9.08,0.06,1.15,0.87,0.31,6.13,0.2,0.05,0.25,0.5,591.75,0.12,452.89,149.27,100.48,55.32,3.66,3.32,32.34,14.06,3.3,127.7,772.47,761.75,1534.22,0.7,757.97,174.1,583.87,OK,5.36,OK,78.08,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 858,FCW,1,858,858,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,4:00:00 AM,5,20,520,ISCO,ISCO Storm Event,ISCO,5,9.8,2,,#NULL!,120,,,,,,,,,12.87,0.73,6.97,580.71,74.38,2.42,0.06,2.07,1.84,9.13,0.07,1.17,1.03,0.43,6.26,0.23,0.05,0.28,0.45,580.71,0.11,455.74,151.08,105.26,52.99,3.55,3.63,32.89,16.54,4.54,130.26,768.57,768.73,1537.31,-0.01,765.08,179.69,585.38,OK,5.25,OK,78.29,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 859,FCW,1,859,859,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,4:20:00 AM,5,21,540,ISCO,ISCO Storm Event,ISCO,5,9.69,2,,#NULL!,193,,,,,,,,,12.73,0.72,7.01,596.42,74.87,2.56,0.05,2,1.88,9.33,0.07,1.29,1.06,0.22,6.38,0.24,0.04,0.28,0.44,596.42,0.1,465.47,154.78,111.35,51.05,2.83,3.79,36.31,17.07,2.28,132.91,788.8,785.58,1574.38,0.2,782.66,186.3,596.36,OK,7.18,OK,80.24,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 860,FCW,1,860,860,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,4:40:00 AM,5,22,560,ISCO,ISCO Storm Event,ISCO,5,9.57,2,,252.5,252.5,,,,,,,,,12.37,0.7,7.08,595.18,74.84,2.65,0.04,1.93,1.92,9.41,0.1,1.22,1.08,0.24,6.44,0.24,0.03,0.28,0.42,595.18,0.08,469.31,158.32,115.27,49.34,2.33,5.21,34.5,17.45,2.52,134.08,788.93,794.65,1583.58,-0.36,792.24,186.02,606.21,OK,7.62,OK,80.55,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 861,FCW,1,861,861,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,5:00:00 AM,5,23,580,ISCO,ISCO Storm Event,ISCO,5,9.46,2,,221.4,221.4,,,,,,,,,12.04,0.69,7.1,598.67,76.97,2.72,0.04,1.88,1.94,9.38,0.07,1.22,1.18,0.29,6.44,0.27,0.03,0.29,0.39,598.67,0.08,468.16,159.39,118.31,48.19,1.94,3.74,34.41,19.02,3,134.03,792.87,796.07,1588.95,-0.2,794.05,187.46,606.6,OK,5.02,OK,80.83,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 862,FCW,1,862,862,CAMPK,1,STORM,2,FISH_ISCO,FISH_081121,FISH_ISCO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,ISCO,8,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,7-Aug-21,8,2,2021,5:20:00 AM,5,24,600,ISCO,ISCO Storm Event,ISCO,5,9.35,2,,187.1,187.1,,,,,,,,,11.71,0.66,7.14,597.81,76.81,2.63,0.04,1.83,1.94,9.34,0.08,1.21,1.28,0.27,6.49,0.29,0.03,0.32,0.34,597.81,0.07,465.97,159.56,114.4,46.88,1.94,4.37,34.23,20.6,2.84,135.07,794.92,788.82,1583.74,0.39,786.8,189.91,596.9,OK,4.91,OK,80.58,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 831,FCW,1,831,831,CAMPK,1,Typical,1,Beaver,BEAV_081021,BEAV,2,#NULL!,#NULL!,5667,2460,43,1,19,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,,3.1,3.1,,,,,,,,,5.51,0.32,6.97,223.2,29.6,1.87,0.02,0.54,0.62,2.82,0.04,0.47,0.64,0,2.84,0.14,0.01,0.16,0.16,223.2,0.11,140.47,51.02,81.12,13.68,1.05,2.32,13.13,10.33,0,59.11,308.09,287.46,595.54,3.46,286.29,82.57,203.72,OK,2.82,OK,30.44,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 863,FCW,1,863,863,CAMPK,1,Typical,1,Fall,FALL_081021,FALL,3,#NULL!,#NULL!,1285,295,23,8,15,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,,0.9,0.9,,,,,,,,,5.09,0.27,7.03,323.95,44.65,1.16,0.01,0.63,0.64,6.53,0.06,0.26,0.73,0,4.82,0.16,0.01,0.17,0.1,323.95,0.09,326.05,52.99,50.5,15.99,0.39,3.32,7.24,11.75,0,100.3,446.56,446.01,892.57,0.06,445.53,119.29,326.23,OK,2.51,OK,45.77,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 865,FCW,1,865,865,CAMPK,1,Typical,1,Roaring,ROAR_081021,ROAR,3,#NULL!,#NULL!,1518,858,57,2,29,#NULL!,TRIB,1,#NULL!,#NULL!,1,1,#NULL!,1,#NULL!,BURNED,2,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,,1.5,1.5,7.53,,,,,,,,8.24,0.39,7.39,528.94,59.82,2.65,0.05,0.99,1.85,7.26,0.11,0.67,0.3,0.02,3.44,0.07,0.04,0.11,0.29,528.94,0.04,362.48,152.23,115.44,25.22,2.83,5.63,18.77,4.9,0.2,71.66,630.1,658.24,1288.33,-2.18,655.37,95.33,560.04,OK,6.27,OK,63.56,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 866,FCW,1,866,866,CAMPK,1,Typical,1,North Joe Wright Creek,NJOE_081021,NJOE,2,#NULL!,#NULL!,908,370,41,13,24,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,3,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,2.54,3,3,6.21,,,,,,,,8.67,0.28,7.49,626.22,71.13,1.94,0.04,0.73,1.85,10.25,0.06,0.27,0.18,0,3.72,0.04,0.03,0.07,0.21,626.22,0.03,511.58,152.23,84.39,18.59,2.16,3,7.72,2.89,0,77.48,717.31,768.98,1486.3,-3.48,766.79,88.09,678.7,OK,2.54,OK,72.94,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 867,FCW,1,867,867,CAMPK,1,Typical,1,Deadman,DEAD_081021,DEAD,1,#NULL!,#NULL!,3712,0,0,0,0,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,,2.5,2.5,4.1,,,,,,,,7.42,0.17,7.37,561.32,56.48,2.53,0.03,0.23,1.09,8.06,0.12,0.21,0.11,0,1.44,0.02,0.02,0.05,0.12,561.32,0.04,401.95,89.78,110.05,5.96,1.66,6.11,6.01,1.7,0,29.94,605.07,609.44,1214.5,-0.36,607.73,37.65,570.08,OK,3.07,OK,58.21,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 868,FCW,1,868,868,CAMPK,1,Typical,1,Poudre North Fork,PONO_081021,PONO,1,#NULL!,#NULL!,1863,0,0,0,0,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,2.05,3.1,3.1,1.6,,,,,,,,4.86,0.16,7.07,307.69,33.99,1.83,0.03,0.42,0.96,3.47,0.09,0.22,0.03,0,1.88,0.01,0.02,0.03,0.13,307.69,0.08,172.95,79.24,79.6,10.82,1.77,4.63,6.27,0.52,0,39.11,358.22,344.48,702.69,1.96,342.62,45.9,296.72,OK,0.69,OK,34.23,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 869,FCW,1,869,869,CAMPK,1,Typical,1,South Lone Pine,SOLP_081021,SOLP,1,#NULL!,#NULL!,2226,528,24,0,14,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,10-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,2.12,,5,5,2.07,,,,,,,,8.39,0.28,7.26,511.02,61.85,2.45,0.03,0.74,1.67,7.06,0.13,1.36,0.13,0,2.94,0.03,0.02,0.05,0.22,511.02,0.05,352.05,137.34,106.57,18.98,1.77,7.05,38.45,2.03,0,61.17,619.71,616.76,1236.47,0.24,614.93,101.64,513.29,OK,-1.16,OK,61.13,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 838,FCW,1,838,838,CAMPK,1,STORM,2,Bennett,BENN_081121,BENN,3,#NULL!,#NULL!,3727,2591,70,4,38,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,1.544,125,125,16.87,,,,,,,,17.56,0.34,7.79,1058.65,124.2,4.12,0.08,1.33,2.74,15.74,0.08,1.37,0.35,0.1,7.56,0.08,0.06,0.14,0.2,1058.65,0.02,785.43,225.47,179.21,34.02,4.44,4.21,38.53,5.68,1.04,157.32,1265.44,1228.58,2494.02,1.48,1224.12,201.53,1022.59,OK,-0.51,OK,123.57,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 870,FCW,1,870,870,CAMPK,1,RES,1,Long Draw Reservoir,LNGO_081121,LNGR,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_POOL,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,UN,1,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,4,4,,,0.42,,,,,,5.67,0.26,6.99,265.52,43.88,0.95,0.03,0.56,1.11,6.85,0.23,0.17,0.44,0,6.45,0.1,0.02,0.12,0.13,265.52,0.1,341.92,91.26,41.41,14.4,1.72,12.32,4.88,7.16,0,134.33,424.21,490.8,915.01,-7.28,488.98,146.37,342.61,OK,7.73,OK,47.27,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 871,FCW,1,871,871,CAMPK,1,Typical,1,Long Draw Outlet,LNGO_081121,LNGO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,2.5,2.5,6.32,,0.38,,,,,,5.41,0.3,6.95,292.49,44.66,0.96,0.03,0.55,1.03,6.56,0.28,0.16,0.52,0,7,0.12,0.03,0.14,0.16,292.49,0.11,327.4,84.92,41.71,14.07,1.88,14.58,4.53,8.4,0,145.79,465.79,470.09,935.88,-0.46,468.1,158.72,309.38,OK,8.11,OK,48.28,,,Sam Struthers,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 872,FCW,1,872,872,CAMPK,1,RES,1,Peterson Outlet,PTRO_081121,PTRO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,4,4,2.6,,0.61,,,,,,9.62,0.59,6.84,187.25,41.24,1.62,0.11,1.35,0.59,5.37,0.04,0.79,0.28,0,6.69,0.06,0.09,0.15,0.44,187.25,0.14,267.91,48.47,70.25,34.58,6.15,2.21,22.38,4.55,0,139.21,355.61,427.51,783.11,-9.18,421.21,166.14,255.07,OK,3.56,OK,42.71,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 873,FCW,1,873,873,CAMPK,1,RES,1,Peterson Reservoir,PTRR_081121,PTRR,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,2,2,5.83,,0.47,,,,,,9.54,0.62,6.82,202.01,41.5,1.64,0.11,1.35,0.65,5.32,0.06,0.78,0.29,0,6.64,0.07,0.08,0.15,0.47,202.01,0.15,265.57,53.73,71.21,34.55,5.93,3.32,22.01,4.72,0,138.16,370.22,431.15,801.37,-7.6,425.06,164.9,260.16,OK,4.61,OK,43.42,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 874,FCW,1,874,874,CAMPK,1,RES,1,Joe Wright Inlet,JOEI_081121,JOEI,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_IN,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,3,3,5.83,,0.21,,,,,,5.03,0.26,7.23,454.77,62.74,1.65,0.02,0.47,1.58,8.71,0.14,0.3,0.55,0,7.2,0.12,0.02,0.14,0.12,454.77,0.06,434.63,129.77,71.55,12.12,1.11,7.42,8.42,8.8,0,149.93,629.34,649.24,1278.58,-1.56,648.08,167.15,480.93,OK,3.42,OK,64.89,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 875,FCW,1,875,875,CAMPK,1,RES,1,Joe Wright Reservoir,JOER_081121,JOER,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_POOL,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,3,3,,,0.83,,,,,,6.55,0.29,7.16,376.78,45.27,1.46,0.02,0.65,1.27,6.38,0.1,0.45,0.01,0,3.87,0,0.01,0.02,0.27,376.78,0.07,318.36,104.83,63.68,16.5,1,5.21,12.77,0.13,0,80.53,475.41,504.44,979.85,-2.96,503.38,93.42,409.95,OK,8.17,OK,48.96,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 876,FCW,1,876,876,CAMPK,1,RES,1,Chambers Inlet,CBRI_081121,CBRI,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_IN,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,2.5,2.5,1.5,,0.35,,,,,,6.77,0.38,7.18,385.95,48.79,1.79,0.04,0.78,1.22,6.56,0.09,0.57,0.06,0,3.24,0.01,0.03,0.04,0.33,385.95,0.07,327.45,100.56,77.9,19.9,2.22,4.58,16.21,0.96,0,67.49,475.19,528.09,1003.28,-5.27,525.8,84.66,441.14,OK,2.61,OK,50.06,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 877,FCW,1,877,877,CAMPK,1,RES,1,Barnes Meadow Outflow,BMD_081121,BMD,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,15.5,15.5,2.88,,8.58,,,,,,12.58,0.64,6.94,464.18,72.7,2.57,0.3,1.31,1.52,7.56,0.07,1.75,0.13,0,10,0.03,0.23,0.26,0.39,464.18,0.12,377.05,124.75,111.92,33.43,16.35,3.63,49.36,2.02,0,208.14,727.34,663.61,1390.95,4.58,647.14,259.52,387.62,OK,1.06,OK,73.47,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 878,FCW,1,878,878,CAMPK,1,RES,1,Barnes Meadow Reservoir,BRNR_081121,BRNR,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_POOL,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,4.5,4.5,,,4.81,,,,,,11.96,0.32,7.3,478.83,84.04,2.74,0.03,1.38,1.58,11.11,0.05,1.79,0.01,0,11.61,0,0.02,0.03,0.29,478.83,0.05,554.49,129.93,119.1,35.19,1.61,2.37,50.42,0.24,0,241.74,773.6,840.37,1613.97,-4.14,838.71,292.4,546.31,OK,1.46,OK,85.27,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 879,FCW,1,879,879,CAMPK,1,RES,1,Chambers Reservoir,CBRR_081121,CBRR,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,4,4,,,2.47,,,,,,6.61,0.2,7.23,352.37,46.78,1.54,0.02,0.88,1.03,6.34,0.06,0.55,0.03,0,3.41,0.01,0.02,0.03,0.18,352.37,0.06,316.37,84.59,66.99,22.61,1.33,2.89,15.54,0.47,0,71.06,442.35,491.94,934.29,-5.31,490.55,87.08,403.48,OK,0.56,OK,47.04,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 880,FCW,1,880,880,CAMPK,1,RES,1,Chambers Outflow,CHD_081121,CHD,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,RES_OUT,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,3.5,3.5,,,1.91,,,,,,6.57,0.18,7.17,376.66,47.69,1.51,0.02,0.85,1.05,6.21,0.08,0.47,0.03,0,3.4,0.01,0.02,0.02,0.16,376.66,0.07,309.98,86.65,65.72,21.79,1.28,3.95,13.24,0.45,0,70.77,465.07,485.49,950.56,-2.15,484.14,84.46,399.69,OK,-0.31,OK,47.54,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!
FCW 881,FCW,1,881,881,CAMPK,1,Typical,1,FISH,FISH_081121,FISH,1,#NULL!,#NULL!,1312,1130,86,11,57,1,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,12:25:00 PM,#NULL!,1,0,NORM,,NORM,1,#NULL!,1.99,2.01,14,14,27.1,,,,,,,,10.39,0.42,7.48,601.3,81.34,3.03,0.04,1.35,2.13,9.51,0.1,1.24,1.06,0.48,7.3,0.24,0.03,0.27,0.15,601.3,0.03,474.3,175.27,131.8,34.4,2.22,5.16,34.92,17.07,5.09,151.9,815.43,818.02,1633.45,-0.16,815.77,203.89,611.89,OK,1.85,OK,82.84,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 882,FCW,1,882,882,CAMPK,1,Typical,1,Pennock,PENN_081121,PENN,1,#NULL!,#NULL!,4662,768,16,0,2,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,6.0333,7.5,7.5,1.21,,,,,,,,7.09,0.17,6.95,281.82,35.64,2.01,0.02,0.62,0.95,3.59,0.13,0.42,0.01,0,2.98,0,0.01,0.01,0.16,281.82,0.11,179.34,77.84,87.43,15.81,0.89,6.84,11.73,0.13,0,62.01,362.53,361.42,723.95,0.15,360.42,73.87,286.55,OK,1.19,OK,36.06,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
FCW 883,FCW,1,883,883,CAMPK,1,Typical,1,Little Beaver,LBEA_081121,LBEA,1,#NULL!,#NULL!,4678,4033,86,17,68,#NULL!,TRIB,1,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,POST,2,,,,,11-Aug-21,8,2,2021,#NULL!,#NULL!,#NULL!,#NULL!,NORM,,NORM,1,#NULL!,1.99,,5,5,16.1,,,,,,,,9.23,0.34,7.43,539.14,71.96,2.52,0.02,1.24,1.88,8.8,0.07,0.95,0.74,0.04,5.36,0.17,0.02,0.18,0.16,539.14,0.04,439.07,155.03,109.61,31.64,1.22,3.63,26.66,11.88,0.47,111.54,693.32,736.61,1429.93,-3.03,735.35,150.08,585.27,OK,0.24,OK,72.13,,,Casey Villars,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,1
